timestamp,open,high,low,close,volume
2025-07-19T12:00:00,3551.89,3564.50,3538.17,3561.13,140717.576
2025-07-19T13:00:00,3561.12,3572.00,3548.55,3557.82,120429.318
2025-07-19T14:00:00,3557.83,3560.59,3525.72,3531.00,211736.029
2025-07-19T15:00:00,3530.99,3562.93,3529.43,3551.36,160634.088
2025-07-19T16:00:00,3551.36,3569.90,3535.00,3559.49,173869.619
2025-07-19T17:00:00,3559.50,3561.14,3531.53,3542.12,122154.489
2025-07-19T18:00:00,3542.12,3561.63,3539.12,3552.37,90513.620
2025-07-19T19:00:00,3552.37,3582.60,3541.02,3577.13,163049.137
2025-07-19T20:00:00,3577.13,3593.45,3563.00,3563.27,132045.529
2025-07-19T21:00:00,3563.27,3573.33,3536.08,3570.53,164200.198
2025-07-19T22:00:00,3570.53,3590.00,3561.13,3575.83,106910.996
2025-07-19T23:00:00,3575.84,3598.00,3573.37,3591.31,94764.893
2025-07-20T00:00:00,3591.32,3597.28,3578.05,3590.28,117860.859
2025-07-20T01:00:00,3590.28,3626.00,3588.30,3604.12,238788.018
2025-07-20T02:00:00,3604.13,3623.43,3595.19,3615.21,115784.099
2025-07-20T03:00:00,3615.21,3695.00,3606.64,3657.11,552657.489
2025-07-20T04:00:00,3657.12,3665.96,3632.05,3653.53,284008.150
2025-07-20T05:00:00,3653.53,3662.44,3635.00,3646.47,144618.121
2025-07-20T06:00:00,3646.46,3659.58,3638.00,3651.80,123892.795
2025-07-20T07:00:00,3651.83,3689.00,3651.83,3667.38,273990.907
2025-07-20T08:00:00,3667.37,3716.40,3667.37,3710.15,352634.787
2025-07-20T09:00:00,3710.15,3727.17,3693.01,3705.52,322890.199
2025-07-20T10:00:00,3705.51,3711.94,3695.72,3698.37,149909.814
2025-07-20T11:00:00,3698.38,3770.00,3695.00,3755.70,575569.339
2025-07-20T12:00:00,3755.70,3756.21,3724.00,3746.34,331012.803
2025-07-20T13:00:00,3746.34,3757.00,3735.00,3747.50,176815.152
2025-07-20T14:00:00,3747.50,3768.00,3727.39,3766.73,222895.154
2025-07-20T15:00:00,3766.73,3790.00,3747.17,3785.39,391745.025
2025-07-20T16:00:00,3785.39,3826.00,3762.45,3808.95,605970.874
2025-07-20T17:00:00,3808.96,3808.96,3730.01,3738.22,656110.107
2025-07-20T18:00:00,3738.23,3756.68,3729.57,3749.00,245614.781
2025-07-20T19:00:00,3749.01,3771.88,3742.95,3748.85,172099.807
2025-07-20T20:00:00,3748.85,3753.59,3715.00,3738.90,237537.762
2025-07-20T21:00:00,3738.90,3771.75,3725.00,3768.91,178156.756
2025-07-20T22:00:00,3768.90,3770.48,3680.00,3746.15,568689.536
2025-07-20T23:00:00,3746.16,3768.45,3732.06,3755.67,196090.018
2025-07-21T00:00:00,3755.68,3756.49,3709.27,3746.13,273361.784
2025-07-21T01:00:00,3746.13,3753.24,3700.19,3723.30,208365.047
2025-07-21T02:00:00,3723.30,3749.32,3721.43,3742.80,174878.912
2025-07-21T03:00:00,3742.79,3765.86,3742.53,3756.86,157402.218
2025-07-21T04:00:00,3756.86,3781.01,3752.49,3761.34,175076.217
2025-07-21T05:00:00,3761.34,3783.92,3745.96,3782.00,166823.576
2025-07-21T06:00:00,3782.00,3812.00,3775.59,3786.36,364118.561
2025-07-21T07:00:00,3786.36,3804.79,3778.00,3786.97,150048.551
2025-07-21T08:00:00,3786.96,3811.21,3761.79,3776.93,278546.852
2025-07-21T09:00:00,3776.93,3785.25,3755.06,3771.76,210519.955
2025-07-21T10:00:00,3771.76,3824.00,3767.76,3811.02,289677.716
2025-07-21T11:00:00,3811.02,3838.00,3791.07,3808.80,371238.021
2025-07-21T12:00:00,3808.88,3824.75,3791.36,3809.68,261540.671
2025-07-21T13:00:00,3809.68,3823.31,3773.63,3818.99,438318.508
2025-07-21T14:00:00,3819.00,3857.82,3793.11,3840.52,571051.928
2025-07-21T15:00:00,3840.52,3851.00,3806.09,3808.90,307470.035
2025-07-21T16:00:00,3808.89,3815.86,3747.00,3766.53,726649.544
2025-07-21T17:00:00,3766.53,3788.98,3735.30,3768.62,340296.947
2025-07-21T18:00:00,3768.62,3798.98,3729.68,3735.92,347966.200
2025-07-21T19:00:00,3735.91,3768.80,3718.00,3734.90,358195.252
2025-07-21T20:00:00,3734.90,3764.73,3716.35,3755.05,223821.024
2025-07-21T21:00:00,3755.05,3764.00,3743.49,3750.13,74242.184
2025-07-21T22:00:00,3750.13,3778.81,3745.60,3760.44,108684.262
2025-07-21T23:00:00,3760.44,3774.44,3746.96,3760.96,94285.346
2025-07-22T00:00:00,3760.95,3774.81,3740.00,3741.44,169584.710
2025-07-22T01:00:00,3741.44,3798.58,3693.22,3793.76,574537.297
2025-07-22T02:00:00,3793.75,3794.63,3728.98,3736.01,274441.519
2025-07-22T03:00:00,3736.00,3743.51,3707.55,3730.38,327753.204
2025-07-22T04:00:00,3730.38,3733.28,3651.00,3654.73,526640.985
2025-07-22T05:00:00,3654.74,3696.60,3653.25,3689.61,369111.229
2025-07-22T06:00:00,3689.62,3718.68,3675.73,3691.15,264339.173
2025-07-22T07:00:00,3691.15,3713.90,3665.05,3676.44,268272.211
2025-07-22T08:00:00,3676.44,3676.44,3620.33,3649.39,603268.282
2025-07-22T09:00:00,3649.39,3667.85,3616.53,3660.12,376320.829
2025-07-22T10:00:00,3660.11,3697.62,3659.01,3697.62,250152.008
2025-07-22T11:00:00,3697.61,3719.38,3680.97,3704.39,354084.680
2025-07-22T12:00:00,3704.40,3711.00,3690.11,3701.08,156827.243
2025-07-22T13:00:00,3701.08,3706.00,3633.00,3648.44,679702.824
2025-07-22T14:00:00,3648.43,3708.42,3626.00,3706.70,497155.270
2025-07-22T15:00:00,3706.71,3728.97,3691.90,3717.74,410085.215
2025-07-22T16:00:00,3717.74,3750.00,3709.56,3717.27,334720.554
2025-07-22T17:00:00,3717.27,3721.80,3676.04,3699.11,366531.644
2025-07-22T18:00:00,3699.12,3724.80,3680.45,3710.48,245729.866
2025-07-22T19:00:00,3710.47,3719.74,3654.54,3668.91,259336.460
2025-07-22T20:00:00,3668.90,3711.45,3660.84,3706.98,257280.193
2025-07-22T21:00:00,3707.00,3711.22,3693.80,3705.11,75500.538
2025-07-22T22:00:00,3705.12,3730.53,3705.12,3719.47,133004.268
2025-07-22T23:00:00,3719.48,3751.61,3716.86,3746.01,157406.004
2025-07-23T00:00:00,3746.02,3763.55,3723.80,3724.98,257130.069
2025-07-23T01:00:00,3724.98,3741.93,3712.00,3738.01,146806.037
2025-07-23T02:00:00,3738.01,3764.08,3721.65,3744.81,305540.683
2025-07-23T03:00:00,3744.82,3758.85,3724.13,3728.00,186675.704
2025-07-23T04:00:00,3728.00,3735.50,3717.96,3734.29,108095.980
2025-07-23T05:00:00,3734.30,3737.20,3700.02,3713.02,156248.207
2025-07-23T06:00:00,3713.02,3715.00,3684.63,3693.72,213752.843
2025-07-23T07:00:00,3693.71,3698.86,3663.00,3672.27,252683.734
2025-07-23T08:00:00,3672.27,3691.63,3666.10,3691.07,205942.445
2025-07-23T09:00:00,3691.06,3698.49,3647.60,3657.54,261504.433
2025-07-23T10:00:00,3657.53,3669.00,3638.77,3665.12,235633.236
2025-07-23T11:00:00,3665.13,3675.53,3647.39,3670.91,167452.243
2025-07-23T12:00:00,3670.90,3680.03,3632.84,3639.36,241586.405
2025-07-23T13:00:00,3639.36,3664.43,3580.00,3586.65,984230.641
2025-07-23T14:00:00,3586.66,3623.78,3580.00,3616.34,492414.066
2025-07-23T15:00:00,3616.34,3645.98,3596.68,3643.55,316498.592
2025-07-23T16:00:00,3643.55,3643.55,3566.00,3570.60,431120.301
2025-07-23T17:00:00,3570.59,3594.43,3553.00,3586.93,497965.211
2025-07-23T18:00:00,3586.93,3606.66,3585.25,3603.82,164111.021
2025-07-23T19:00:00,3603.82,3612.88,3581.78,3587.06,182977.714
2025-07-23T20:00:00,3587.06,3604.99,3542.00,3567.05,451603.205
2025-07-23T21:00:00,3567.05,3593.14,3526.50,3590.99,417229.580
2025-07-23T22:00:00,3591.00,3619.42,3577.16,3609.77,162372.017
2025-07-23T23:00:00,3609.78,3634.98,3608.06,3627.49,122610.010
2025-07-24T00:00:00,3627.50,3645.64,3610.78,3644.90,204567.137
2025-07-24T01:00:00,3644.91,3647.75,3624.75,3646.90,129762.889
2025-07-24T02:00:00,3646.89,3652.00,3636.22,3649.02,110910.430
2025-07-24T03:00:00,3649.02,3664.87,3638.38,3640.31,182137.609
2025-07-24T04:00:00,3640.31,3657.25,3600.12,3608.81,336674.671
2025-07-24T05:00:00,3608.82,3609.87,3555.00,3555.02,449595.542
2025-07-24T06:00:00,3555.02,3578.44,3525.00,3543.32,447154.171
2025-07-24T07:00:00,3543.32,3594.75,3505.00,3589.94,564510.894
2025-07-24T08:00:00,3589.94,3643.78,3579.12,3632.84,414895.390
2025-07-24T09:00:00,3632.87,3643.67,3614.62,3635.17,248842.436
2025-07-24T10:00:00,3635.18,3660.00,3590.15,3620.32,416901.870
2025-07-24T11:00:00,3620.33,3660.00,3618.61,3654.32,300183.896
2025-07-24T12:00:00,3654.33,3659.33,3618.47,3641.69,244943.997
2025-07-24T13:00:00,3641.69,3655.00,3626.00,3629.25,231503.500
2025-07-24T14:00:00,3629.26,3737.22,3611.11,3733.88,798519.831
2025-07-24T15:00:00,3733.88,3772.63,3708.94,3730.46,783291.121
2025-07-24T16:00:00,3730.47,3731.74,3665.80,3686.22,488007.491
2025-07-24T17:00:00,3686.23,3733.34,3681.77,3723.81,301628.799
2025-07-24T18:00:00,3723.82,3749.75,3710.64,3739.91,214375.033
2025-07-24T19:00:00,3739.91,3753.65,3718.13,3730.81,281691.140
2025-07-24T20:00:00,3730.80,3741.95,3720.89,3733.78,103421.997
2025-07-24T21:00:00,3733.79,3741.47,3708.01,3724.70,149612.189
2025-07-24T22:00:00,3724.70,3735.01,3699.49,3723.20,199772.490
2025-07-24T23:00:00,3723.20,3723.20,3693.71,3706.20,182965.092
2025-07-25T00:00:00,3706.22,3707.46,3645.43,3658.52,348866.762
2025-07-25T01:00:00,3658.52,3690.24,3640.32,3681.65,290612.053
2025-07-25T02:00:00,3681.65,3690.00,3613.62,3614.12,426025.407
2025-07-25T03:00:00,3614.11,3632.63,3570.13,3594.25,567149.498
2025-07-25T04:00:00,3594.25,3649.99,3576.84,3647.05,402991.542
2025-07-25T05:00:00,3647.06,3648.00,3608.60,3632.15,354309.335
2025-07-25T06:00:00,3632.16,3643.25,3610.01,3629.93,241826.795
2025-07-25T07:00:00,3629.92,3666.81,3597.60,3630.68,487305.082
2025-07-25T08:00:00,3630.68,3678.53,3627.41,3664.10,440710.646
2025-07-25T09:00:00,3664.11,3733.38,3648.44,3725.94,503839.910
2025-07-25T10:00:00,3725.93,3746.42,3704.37,3718.20,318935.608
2025-07-25T11:00:00,3718.20,3742.74,3714.76,3720.00,197565.793
2025-07-25T12:00:00,3720.01,3734.43,3691.41,3703.53,341618.258
2025-07-25T13:00:00,3703.53,3718.88,3675.00,3705.12,359971.749
2025-07-25T14:00:00,3705.13,3707.60,3619.74,3627.46,491085.510
2025-07-25T15:00:00,3627.46,3645.51,3600.00,3631.91,400432.052
2025-07-25T16:00:00,3631.91,3644.04,3615.11,3638.62,208041.525
2025-07-25T17:00:00,3638.62,3651.09,3619.38,3634.64,157805.317
2025-07-25T18:00:00,3634.64,3656.21,3633.72,3648.26,113807.291
2025-07-25T19:00:00,3648.26,3658.50,3638.75,3639.56,98349.658
2025-07-25T20:00:00,3639.55,3696.66,3637.42,3683.58,204365.552
2025-07-25T21:00:00,3683.58,3726.08,3683.58,3718.85,237456.586
2025-07-25T22:00:00,3718.85,3729.53,3714.00,3719.65,114195.284
2025-07-25T23:00:00,3719.65,3729.00,3708.24,3724.17,106089.992
2025-07-26T00:00:00,3724.18,3727.64,3710.21,3724.75,82137.090
2025-07-26T01:00:00,3724.76,3725.28,3694.56,3701.34,104188.485
2025-07-26T02:00:00,3701.34,3766.83,3701.33,3741.28,412535.483
2025-07-26T03:00:00,3741.28,3746.06,3727.10,3738.01,91288.878
2025-07-26T04:00:00,3738.00,3752.84,3735.82,3747.00,79222.715
2025-07-26T05:00:00,3747.01,3756.40,3732.46,3746.69,78930.233
2025-07-26T06:00:00,3746.69,3749.28,3729.32,3738.36,76455.781
2025-07-26T07:00:00,3738.36,3747.37,3736.43,3741.03,45859.443
2025-07-26T08:00:00,3741.04,3781.26,3741.03,3761.19,258083.220
2025-07-26T09:00:00,3761.19,3764.76,3747.46,3757.40,121729.243
2025-07-26T10:00:00,3757.40,3783.62,3750.77,3758.39,181521.508
2025-07-26T11:00:00,3758.40,3768.86,3725.00,3738.44,274433.696
2025-07-26T12:00:00,3738.43,3751.41,3725.90,3740.89,178327.479
2025-07-26T13:00:00,3740.89,3753.00,3735.00,3742.66,86623.428
2025-07-26T14:00:00,3742.66,3747.81,3722.00,3726.62,156357.079
2025-07-26T15:00:00,3726.63,3739.01,3714.14,3734.51,131695.551
2025-07-26T16:00:00,3734.52,3741.22,3718.00,3726.74,110955.214
2025-07-26T17:00:00,3726.74,3733.65,3720.00,3722.35,48261.863
2025-07-26T18:00:00,3722.35,3755.00,3705.92,3738.67,219138.724
2025-07-26T19:00:00,3738.67,3756.38,3738.22,3749.33,71481.758
2025-07-26T20:00:00,3749.32,3750.65,3731.11,3743.66,60895.934
2025-07-26T21:00:00,3743.65,3764.00,3735.74,3757.27,68856.858
2025-07-26T22:00:00,3757.27,3795.20,3740.42,3748.40,323434.636
2025-07-26T23:00:00,3748.41,3754.00,3734.80,3740.00,65415.769
2025-07-27T00:00:00,3740.00,3754.81,3728.36,3754.81,94939.434
2025-07-27T01:00:00,3754.80,3771.68,3748.64,3754.87,99870.141
2025-07-27T02:00:00,3754.87,3787.22,3750.05,3783.70,111250.799
2025-07-27T03:00:00,3783.70,3785.53,3768.97,3772.92,72973.249
2025-07-27T04:00:00,3772.91,3790.80,3767.00,3789.36,84966.063
2025-07-27T05:00:00,3789.37,3810.28,3782.00,3789.84,278845.605
2025-07-27T06:00:00,3789.83,3789.84,3762.26,3771.01,136009.003
2025-07-27T07:00:00,3771.01,3781.59,3761.01,3766.50,96022.149
2025-07-27T08:00:00,3766.50,3775.42,3763.09,3769.50,78423.854
2025-07-27T09:00:00,3769.51,3772.59,3747.32,3762.31,122589.489
2025-07-27T10:00:00,3762.31,3840.00,3762.00,3815.72,506175.791
2025-07-27T11:00:00,3815.71,3835.00,3803.60,3814.16,262436.491
2025-07-27T12:00:00,3814.17,3836.00,3804.12,3825.09,274361.983
2025-07-27T13:00:00,3825.08,3829.98,3805.23,3809.23,106623.825
2025-07-27T14:00:00,3809.23,3822.24,3790.61,3808.31,164228.261
2025-07-27T15:00:00,3808.31,3821.16,3792.33,3817.66,118107.295
2025-07-27T16:00:00,3817.67,3850.00,3810.00,3814.80,322415.488
2025-07-27T17:00:00,3814.80,3841.29,3807.83,3837.43,171822.182
2025-07-27T18:00:00,3837.43,3868.97,3830.78,3845.43,287175.293
2025-07-27T19:00:00,3845.43,3851.54,3825.01,3827.35,93664.862
2025-07-27T20:00:00,3827.35,3842.52,3818.00,3821.33,91245.889
2025-07-27T21:00:00,3821.34,3839.46,3814.49,3835.37,80468.759
2025-07-27T22:00:00,3835.37,3878.53,3834.00,3863.10,234358.509
2025-07-27T23:00:00,3863.11,3875.00,3837.66,3871.47,172361.344
2025-07-28T00:00:00,3871.48,3886.60,3853.84,3860.25,256890.921
2025-07-28T01:00:00,3860.24,3863.92,3843.12,3848.65,157655.410
2025-07-28T02:00:00,3848.65,3907.88,3841.69,3884.94,409201.217
2025-07-28T03:00:00,3884.94,3892.89,3866.86,3878.47,145573.028
2025-07-28T04:00:00,3878.46,3905.00,3867.00,3901.21,200974.213
2025-07-28T05:00:00,3901.22,3940.81,3899.27,3929.11,457119.210
2025-07-28T06:00:00,3929.10,3933.63,3908.30,3911.81,213552.341
2025-07-28T07:00:00,3911.80,3913.45,3874.95,3892.01,381045.993
2025-07-28T08:00:00,3892.00,3903.20,3881.34,3890.56,130711.311
2025-07-28T09:00:00,3890.56,3895.00,3870.92,3893.33,143412.167
2025-07-28T10:00:00,3893.32,3896.77,3874.73,3887.06,125060.262
2025-07-28T11:00:00,3887.05,3893.06,3856.61,3878.59,190356.384
2025-07-28T12:00:00,3878.59,3888.80,3867.00,3869.82,129631.531
2025-07-28T13:00:00,3869.82,3874.00,3825.01,3842.80,586805.872
2025-07-28T14:00:00,3842.80,3851.67,3770.01,3783.47,816349.276
2025-07-28T15:00:00,3783.48,3821.96,3779.52,3806.09,401601.582
2025-07-28T16:00:00,3806.09,3821.00,3791.39,3804.54,192180.153
2025-07-28T17:00:00,3804.51,3808.21,3776.31,3783.22,202372.678
2025-07-28T18:00:00,3783.23,3787.12,3751.03,3781.04,342703.494
2025-07-28T19:00:00,3781.05,3805.00,3762.21,3796.02,249019.354
2025-07-28T20:00:00,3796.01,3802.92,3763.92,3786.20,175095.676
2025-07-28T21:00:00,3786.19,3801.99,3772.91,3787.24,115539.810
2025-07-28T22:00:00,3787.23,3801.69,3763.47,3785.09,142108.516
2025-07-28T23:00:00,3785.10,3798.63,3772.94,3796.00,125830.527
2025-07-29T00:00:00,3795.99,3819.99,3734.00,3778.87,456932.869
2025-07-29T01:00:00,3778.87,3797.17,3756.00,3756.76,156256.770
2025-07-29T02:00:00,3756.76,3771.86,3727.21,3757.54,279016.586
2025-07-29T03:00:00,3757.54,3797.00,3757.45,3790.46,190103.039
2025-07-29T04:00:00,3790.46,3801.01,3773.86,3776.66,112291.858
2025-07-29T05:00:00,3776.65,3806.81,3776.65,3805.86,94162.697
2025-07-29T06:00:00,3805.87,3835.00,3800.00,3827.73,283380.151
2025-07-29T07:00:00,3827.74,3879.57,3827.47,3876.56,458789.207
2025-07-29T08:00:00,3876.56,3885.43,3858.76,3871.55,247932.386
2025-07-29T09:00:00,3871.55,3879.10,3862.96,3871.93,126506.162
2025-07-29T10:00:00,3871.92,3873.91,3823.00,3828.72,319813.787
2025-07-29T11:00:00,3828.72,3839.00,3810.15,3824.65,257869.053
