timestamp,open,high,low,close,volume
2021-05-17T08:00:00,45175.74,45874.20,44428.00,45799.97,99149.618
2021-05-17T12:00:00,45799.97,45861.41,43207.31,43401.14,119318.110
2021-05-17T16:00:00,43401.14,44429.59,42151.00,44246.97,158675.954
2021-05-17T20:00:00,44246.99,44995.00,42525.30,43566.18,112145.775
2021-05-18T00:00:00,43565.11,45332.40,43189.26,44819.75,83663.961
2021-05-18T04:00:00,44819.76,45846.61,44785.65,45175.91,71461.405
2021-05-18T08:00:00,45175.90,45692.56,44644.08,45366.00,60102.896
2021-05-18T12:00:00,45366.01,45393.27,42675.00,43000.01,171174.865
2021-05-18T16:00:00,43000.00,43849.41,42400.00,43283.16,123466.326
2021-05-18T20:00:00,43283.15,43562.01,42268.00,42882.53,80489.139
2021-05-19T00:00:00,42882.54,43615.93,40128.00,40635.30,193522.430
2021-05-19T04:00:00,40638.04,40886.88,38500.00,40372.57,251689.078
2021-05-19T08:00:00,40369.92,40853.00,36100.00,38708.85,237898.486
2021-05-19T12:00:00,38710.27,39263.52,28688.00,37304.85,343640.813
2021-05-19T16:00:00,37304.85,40497.81,36080.74,39340.27,211763.860
2021-05-19T20:00:00,39337.79,40169.08,36603.29,36689.14,135337.182
2021-05-20T00:00:00,36689.14,38600.00,34882.00,38341.24,164551.940
2021-05-20T04:00:00,38341.24,40800.00,38209.72,39946.92,106873.208
2021-05-20T08:00:00,39946.92,40689.69,38737.20,40458.36,106753.106
2021-05-20T12:00:00,40458.36,42460.00,40070.50,41448.84,137454.880
2021-05-20T16:00:00,41445.80,41455.50,38091.68,40089.34,171812.305
2021-05-20T20:00:00,40089.34,41859.35,39482.00,40500.30,87739.674
2021-05-21T00:00:00,40500.00,42270.42,40383.84,40639.82,69444.525
2021-05-21T04:00:00,40642.96,40810.00,39208.22,39822.00,93290.891
2021-05-21T08:00:00,39820.89,41199.00,39257.13,41090.34,101799.929
2021-05-21T12:00:00,41090.34,41740.26,36380.00,36818.07,270655.450
2021-05-21T16:00:00,36818.53,37811.74,35462.80,36043.11,206302.356
2021-05-21T20:00:00,36043.11,37420.00,33400.00,37211.02,189178.596
2021-05-22T00:00:00,37210.01,38065.00,36511.23,36938.44,87987.208
2021-05-22T04:00:00,36935.18,37211.00,35201.11,36259.78,117936.327
2021-05-22T08:00:00,36258.88,38851.34,36245.37,38136.03,113070.480
2021-05-22T12:00:00,38137.97,38837.32,37070.00,38139.69,131906.570
2021-05-22T16:00:00,38140.97,38534.78,37160.40,37275.30,84566.512
2021-05-22T20:00:00,37275.31,38355.28,37252.71,37432.58,52699.687
2021-05-23T00:00:00,37436.00,38261.71,36643.77,37393.05,64577.243
2021-05-23T04:00:00,37393.05,37393.05,35501.01,35911.08,91568.650
2021-05-23T08:00:00,35904.05,35916.86,33771.68,35367.81,224167.253
2021-05-23T12:00:00,35367.81,35767.66,32566.82,33306.95,260748.108
2021-05-23T16:00:00,33307.00,33900.00,31096.70,33033.85,258965.214
2021-05-23T20:00:00,33033.84,34955.00,33031.50,34651.60,96788.549
2021-05-24T00:00:00,34656.53,35921.33,34648.21,35221.25,87375.560
2021-05-24T04:00:00,35221.25,36881.39,34366.00,36612.34,101528.546
2021-05-24T08:00:00,36612.34,37893.19,35860.42,37558.30,122982.625
2021-05-24T12:00:00,37558.30,38600.00,37284.49,37535.20,163177.482
2021-05-24T16:00:00,37538.03,39778.33,36842.11,39563.58,132476.655
2021-05-24T20:00:00,39563.88,39917.09,37954.45,38779.66,100362.203
2021-05-25T00:00:00,38783.58,39790.05,37808.00,38300.27,94325.234
2021-05-25T04:00:00,38300.28,39196.75,37606.60,38985.21,86939.087
2021-05-25T08:00:00,38985.22,39122.77,36510.00,36567.87,135023.281
