timestamp,open,high,low,close,volume
2021-05-17T16:00:00,3290.65,3403.79,3125.62,3382.47,1179801.146
2021-05-17T20:00:00,3382.57,3454.65,3192.84,3283.58,750340.334
2021-05-18T00:00:00,3283.23,3421.53,3240.06,3385.99,497130.138
2021-05-18T04:00:00,3386.00,3559.55,3381.02,3513.89,587005.261
2021-05-18T08:00:00,3513.82,3570.27,3437.00,3538.74,446908.934
2021-05-18T12:00:00,3538.74,3545.00,3260.00,3346.93,1175559.538
2021-05-18T16:00:00,3346.94,3440.00,3311.54,3404.06,689965.527
2021-05-18T20:00:00,3403.91,3466.70,3325.00,3376.35,445673.872
2021-05-19T00:00:00,3377.03,3446.24,3059.62,3103.42,1120021.425
2021-05-19T04:00:00,3103.72,3139.34,2856.64,2985.31,1819029.398
2021-05-19T08:00:00,2985.29,3009.37,2432.00,2723.82,2048185.974
2021-05-19T12:00:00,2724.63,2780.00,1400.73,2750.70,2681349.622
2021-05-19T16:00:00,2750.43,2927.91,2558.15,2603.57,1475111.604
2021-05-19T20:00:00,2603.48,2718.07,2426.39,2442.98,1000719.205
2021-05-20T00:00:00,2444.02,2547.58,2150.00,2472.68,1558526.563
2021-05-20T04:00:00,2472.49,2780.24,2455.49,2711.74,920218.579
2021-05-20T08:00:00,2711.90,2760.43,2569.13,2754.57,800373.579
2021-05-20T12:00:00,2754.94,2990.85,2708.39,2904.70,1019949.268
2021-05-20T16:00:00,2904.71,2907.61,2580.00,2782.80,1266134.350
2021-05-20T20:00:00,2782.11,2863.38,2713.48,2768.42,532054.401
2021-05-21T00:00:00,2768.42,2940.00,2761.64,2789.91,484448.027
2021-05-21T04:00:00,2789.91,2807.24,2679.01,2687.30,547460.821
2021-05-21T08:00:00,2687.51,2785.80,2623.98,2712.18,627087.726
2021-05-21T12:00:00,2712.17,2762.34,2374.14,2422.59,1668655.712
2021-05-21T16:00:00,2422.59,2523.37,2308.18,2351.42,1364650.228
2021-05-21T20:00:00,2351.42,2438.00,2097.99,2431.01,1349281.673
2021-05-22T00:00:00,2431.24,2485.00,2306.54,2331.50,674031.111
2021-05-22T04:00:00,2331.50,2354.45,2151.63,2249.37,1042550.014
2021-05-22T08:00:00,2249.21,2479.00,2246.39,2415.73,951899.311
2021-05-22T12:00:00,2415.94,2489.65,2291.00,2367.85,865172.858
2021-05-22T16:00:00,2368.40,2399.00,2251.83,2255.68,580179.163
2021-05-22T20:00:00,2255.75,2385.50,2254.39,2295.15,450987.064
2021-05-23T00:00:00,2295.46,2383.41,2251.28,2318.74,508564.496
2021-05-23T04:00:00,2318.74,2318.74,2127.20,2158.08,720775.169
2021-05-23T08:00:00,2158.23,2172.90,1984.55,2115.07,1724886.216
2021-05-23T12:00:00,2115.07,2139.00,1864.88,1925.20,2042482.638
2021-05-23T16:00:00,1925.21,2000.00,1728.85,1967.04,1961553.793
2021-05-23T20:00:00,1967.04,2149.73,1966.71,2096.63,839407.324
2021-05-24T00:00:00,2096.62,2198.64,2079.00,2141.55,748257.904
2021-05-24T04:00:00,2141.55,2296.25,2082.56,2289.45,766258.490
2021-05-24T08:00:00,2289.42,2376.00,2222.29,2366.71,948920.513
2021-05-24T12:00:00,2366.70,2529.00,2340.00,2508.87,1330094.657
2021-05-24T16:00:00,2508.57,2665.00,2415.51,2651.37,1069516.831
2021-05-24T20:00:00,2651.22,2675.00,2530.00,2649.27,851217.881
2021-05-25T00:00:00,2649.49,2750.00,2538.03,2584.01,934108.643
2021-05-25T04:00:00,2584.01,2684.20,2520.66,2660.66,685086.776
2021-05-25T08:00:00,2660.67,2675.59,2380.60,2393.88,1055122.195
2021-05-25T12:00:00,2393.61,2648.84,2381.05,2610.51,1359391.723
2021-05-25T16:00:00,2610.10,2625.00,2481.59,2512.26,696504.503
2021-05-25T20:00:00,2512.26,2737.32,2504.98,2706.83,592259.103
2021-05-26T00:00:00,2706.82,2846.37,2642.87,2839.50,664354.446
2021-05-26T04:00:00,2839.74,2899.49,2771.90,2890.33,600870.576
2021-05-26T08:00:00,2890.34,2913.00,2777.00,2834.37,713087.642
2021-05-26T12:00:00,2834.36,2869.43,2687.33,2747.30,919754.135
2021-05-26T16:00:00,2747.29,2795.29,2666.00,2741.23,740057.167
2021-05-26T20:00:00,2741.17,2887.42,2723.89,2884.27,413987.833
2021-05-27T00:00:00,2884.16,2893.03,2634.00,2681.03,843705.661
2021-05-27T04:00:00,2681.16,2758.58,2646.39,2736.14,552713.755
2021-05-27T08:00:00,2736.14,2845.00,2684.00,2828.05,588134.988
2021-05-27T12:00:00,2828.04,2871.27,2776.38,2806.25,604354.788
2021-05-27T16:00:00,2806.25,2817.26,2735.18,2758.88,433550.652
2021-05-27T20:00:00,2758.68,2796.84,2701.18,2742.77,419030.090
2021-05-28T00:00:00,2742.77,2763.57,2666.00,2716.60,409584.951
2021-05-28T04:00:00,2716.49,2716.49,2512.18,2566.73,853455.125
2021-05-28T08:00:00,2566.69,2585.00,2419.57,2437.11,1104949.411
2021-05-28T12:00:00,2437.11,2618.40,2422.00,2558.22,957434.646
2021-05-28T16:00:00,2558.19,2573.18,2455.82,2500.13,716565.565
2021-05-28T20:00:00,2500.13,2526.29,2324.48,2411.66,691077.033
2021-05-29T00:00:00,2411.65,2549.25,2394.73,2527.04,553666.721
2021-05-29T04:00:00,2527.04,2577.04,2463.72,2489.50,596797.227
2021-05-29T08:00:00,2489.34,2497.32,2375.00,2449.95,728684.868
2021-05-29T12:00:00,2449.95,2451.14,2284.49,2329.16,1029085.982
2021-05-29T16:00:00,2329.16,2388.90,2220.08,2248.69,960119.521
2021-05-29T20:00:00,2248.70,2323.00,2208.04,2277.99,599668.745
2021-05-30T00:00:00,2277.99,2310.00,2179.13,2296.30,695059.342
2021-05-30T04:00:00,2296.55,2464.10,2275.67,2451.39,751389.733
2021-05-30T08:00:00,2451.37,2476.83,2376.00,2462.35,661735.541
2021-05-30T12:00:00,2462.72,2470.00,2340.00,2382.46,671731.220
2021-05-30T16:00:00,2382.46,2464.95,2364.14,2443.10,506945.962
2021-05-30T20:00:00,2443.09,2461.00,2377.55,2386.11,356122.568
2021-05-31T00:00:00,2386.11,2415.00,2271.46,2300.29,705279.111
2021-05-31T04:00:00,2300.30,2455.50,2281.00,2450.37,686089.990
2021-05-31T08:00:00,2450.44,2586.73,2425.35,2552.00,895881.853
2021-05-31T12:00:00,2552.21,2646.62,2511.00,2637.94,881135.097
2021-05-31T16:00:00,2637.94,2678.78,2573.50,2627.50,605761.682
2021-05-31T20:00:00,2627.73,2721.51,2593.25,2706.33,429772.680
2021-06-01T00:00:00,2706.46,2741.45,2612.77,2631.50,603190.008
2021-06-01T04:00:00,2631.25,2718.03,2616.00,2652.36,495352.796
2021-06-01T08:00:00,2652.35,2672.49,2546.05,2624.15,827919.252
2021-06-01T12:00:00,2624.14,2669.08,2523.82,2567.57,1005498.990
2021-06-01T16:00:00,2567.57,2589.00,2527.02,2542.87,465192.295
2021-06-01T20:00:00,2542.55,2652.96,2535.04,2634.63,382831.929
2021-06-02T00:00:00,2634.61,2651.15,2551.03,2616.10,460288.487
2021-06-02T04:00:00,2616.09,2711.38,2608.56,2694.41,490149.927
2021-06-02T08:00:00,2694.40,2723.27,2661.00,2695.34,573434.839
2021-06-02T12:00:00,2695.33,2799.00,2681.04,2791.01,689334.558
2021-06-02T16:00:00,2791.01,2804.04,2742.00,2759.03,432223.248
2021-06-02T20:00:00,2759.03,2765.00,2673.00,2707.22,381466.762
2021-06-03T00:00:00,2707.03,2728.81,2662.00,2725.18,414245.003
2021-06-03T04:00:00,2725.19,2850.00,2722.65,2820.83,698900.500
2021-06-03T08:00:00,2820.83,2892.23,2800.41,2808.22,804074.963
2021-06-03T12:00:00,2808.26,2844.90,2762.61,2789.34,879356.687
2021-06-03T16:00:00,2789.46,2853.86,2779.03,2794.19,428990.330
2021-06-03T20:00:00,2794.20,2873.47,2790.35,2858.34,335545.752
2021-06-04T00:00:00,2858.34,2861.53,2681.00,2753.00,772058.282
2021-06-04T04:00:00,2753.01,2764.52,2588.38,2620.93,972506.593
2021-06-04T08:00:00,2620.94,2665.00,2585.00,2624.99,714861.413
2021-06-04T12:00:00,2625.00,2673.44,2540.61,2656.51,990563.274
2021-06-04T16:00:00,2656.54,2712.97,2649.08,2679.04,472773.960
2021-06-04T20:00:00,2679.16,2738.60,2648.47,2689.21,421063.360
2021-06-05T00:00:00,2689.41,2782.22,2673.60,2762.28,462060.062
2021-06-05T04:00:00,2762.28,2813.16,2752.41,2781.15,429698.794
2021-06-05T08:00:00,2781.12,2817.43,2622.00,2640.25,1016804.352
2021-06-05T12:00:00,2640.34,2664.45,2580.50,2654.06,959340.262
2021-06-05T16:00:00,2654.06,2654.96,2595.53,2601.20,454120.006
2021-06-05T20:00:00,2601.21,2646.45,2550.77,2627.45,554352.164
2021-06-06T00:00:00,2627.44,2694.00,2613.11,2673.41,441037.319
2021-06-06T04:00:00,2673.39,2709.19,2646.74,2688.93,413847.985
2021-06-06T08:00:00,2688.93,2744.00,2687.30,2690.50,549809.727
2021-06-06T12:00:00,2690.50,2733.31,2652.00,2719.96,620226.983
2021-06-06T16:00:00,2719.96,2737.94,2671.00,2673.12,337184.587
2021-06-06T20:00:00,2673.12,2719.51,2664.65,2711.40,357235.284
2021-06-07T00:00:00,2711.30,2799.00,2690.09,2767.46,558582.371
2021-06-07T04:00:00,2767.46,2799.06,2733.80,2764.28,444993.749
2021-06-07T08:00:00,2764.29,2838.00,2745.00,2812.61,590667.801
2021-06-07T12:00:00,2812.85,2849.65,2752.00,2783.12,765399.893
2021-06-07T16:00:00,2783.11,2789.75,2673.67,2729.30,760598.742
2021-06-07T20:00:00,2729.29,2740.48,2569.30,2592.96,1055013.145
2021-06-08T00:00:00,2592.51,2621.27,2425.34,2490.04,1264501.419
2021-06-08T04:00:00,2490.03,2529.12,2433.11,2513.99,1096077.807
2021-06-08T08:00:00,2514.00,2558.00,2467.61,2531.57,972122.350
2021-06-08T12:00:00,2531.57,2538.67,2305.50,2374.74,1668149.328
2021-06-08T16:00:00,2374.67,2510.00,2356.06,2500.04,995820.602
2021-06-08T20:00:00,2500.13,2550.00,2482.12,2506.19,571222.580
2021-06-09T00:00:00,2506.13,2524.76,2413.46,2454.36,758331.522
2021-06-09T04:00:00,2454.35,2541.21,2404.01,2503.10,881169.592
2021-06-09T08:00:00,2502.96,2546.39,2466.01,2534.44,847674.321
2021-06-09T12:00:00,2534.51,2579.70,2443.54,2565.75,1377381.228
2021-06-09T16:00:00,2565.75,2627.38,2547.00,2562.06,867053.159
2021-06-09T20:00:00,2562.19,2625.79,2547.41,2610.20,396378.466
2021-06-10T00:00:00,2610.20,2624.79,2560.10,2562.56,393940.366
2021-06-10T04:00:00,2562.60,2575.56,2512.00,2547.14,434460.659
2021-06-10T08:00:00,2547.13,2605.00,2492.00,2565.25,730585.673
2021-06-10T12:00:00,2565.22,2570.00,2495.00,2511.75,682696.606
2021-06-10T16:00:00,2511.70,2523.89,2446.20,2457.71,565263.738
2021-06-10T20:00:00,2457.70,2495.00,2423.36,2471.11,344682.273
2021-06-11T00:00:00,2471.05,2497.94,2401.07,2465.02,521608.234
2021-06-11T04:00:00,2465.01,2489.75,2414.60,2444.81,429091.183
2021-06-11T08:00:00,2444.89,2485.00,2437.96,2468.92,444070.040
2021-06-11T12:00:00,2468.93,2479.44,2410.00,2415.76,481993.575
2021-06-11T16:00:00,2415.78,2430.46,2365.55,2397.77,561072.679
2021-06-11T20:00:00,2397.70,2411.08,2320.00,2354.25,494506.625
2021-06-12T00:00:00,2354.25,2365.89,2255.42,2300.48,796147.086
2021-06-12T04:00:00,2300.48,2324.68,2275.48,2320.72,492538.661
2021-06-12T08:00:00,2320.72,2397.65,2298.36,2388.14,689124.690
2021-06-12T12:00:00,2388.05,2452.79,2380.51,2392.49,732522.716
2021-06-12T16:00:00,2392.39,2427.04,2381.00,2409.78,370279.043
2021-06-12T20:00:00,2409.78,2422.75,2362.40,2370.59,268572.590
2021-06-13T00:00:00,2370.61,2420.01,2321.00,2333.10,496285.988
2021-06-13T04:00:00,2333.10,2347.02,2307.41,2323.53,425681.548
2021-06-13T08:00:00,2323.56,2378.66,2319.47,2362.08,466371.763
2021-06-13T12:00:00,2362.00,2382.56,2327.11,2350.29,397719.615
2021-06-13T16:00:00,2350.16,2444.75,2342.87,2429.18,551136.069
2021-06-13T20:00:00,2429.17,2548.00,2427.73,2508.71,662676.772
2021-06-14T00:00:00,2508.56,2525.36,2465.89,2478.13,409525.829
2021-06-14T04:00:00,2478.25,2513.12,2468.91,2499.14,319344.222
2021-06-14T08:00:00,2499.17,2501.00,2460.00,2478.46,312497.050
2021-06-14T12:00:00,2478.45,2579.34,2470.00,2575.74,669958.828
2021-06-14T16:00:00,2575.74,2608.53,2519.90,2538.53,637703.726
2021-06-14T20:00:00,2538.54,2584.00,2531.42,2579.82,243615.697
2021-06-15T00:00:00,2579.80,2624.26,2565.00,2585.41,426475.666
2021-06-15T04:00:00,2585.42,2639.99,2579.22,2621.50,441085.420
2021-06-15T08:00:00,2621.50,2624.00,2561.93,2576.96,470560.344
2021-06-15T12:00:00,2577.08,2606.44,2528.00,2551.07,477020.930
2021-06-15T16:00:00,2551.09,2616.18,2523.00,2530.98,475461.449
2021-06-15T20:00:00,2530.98,2567.00,2506.81,2544.17,318969.177
2021-06-16T00:00:00,2544.28,2544.89,2500.02,2521.02,331531.944
2021-06-16T04:00:00,2521.02,2557.54,2511.70,2527.69,285713.619
2021-06-16T08:00:00,2527.68,2543.00,2458.20,2460.65,479013.691
2021-06-16T12:00:00,2460.65,2468.00,2405.56,2415.99,585204.162
2021-06-16T16:00:00,2415.96,2459.00,2372.00,2418.03,723058.951
2021-06-16T20:00:00,2418.03,2423.48,2350.00,2366.84,311233.422
2021-06-17T00:00:00,2366.84,2438.95,2357.71,2433.31,353949.370
2021-06-17T04:00:00,2433.31,2459.77,2411.00,2439.81,356016.785
2021-06-17T08:00:00,2439.92,2454.80,2421.82,2424.43,359922.901
2021-06-17T12:00:00,2424.42,2426.33,2362.34,2416.03,630804.237
2021-06-17T16:00:00,2416.04,2425.00,2304.15,2338.70,748602.566
2021-06-17T20:00:00,2338.71,2380.73,2319.00,2372.51,355961.911
2021-06-18T00:00:00,2372.50,2376.94,2310.64,2340.72,385044.775
